List;ItemType;Context;Idiomaticity;Correctness;Context sentence;Target sentence;CritWord;EndQuestion;CorrectAnswer;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Renske en ik bezochten de markt in het stadscentrum.;De chauffeur stempelde mijn strippenkaart toen ik in de bus stapte.;bus;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Mick kan voor het avondeten geen tikkertje meer spelen.;Het kind moet nablijven bij het hoofd van de school vanmiddag.;school;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Vanuit de hal opende Marije snel haar groene voordeur.;Ze hoorde voetstappen en op het raam klonk een kuif daarnet.;kuif;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;De marathon van Rotterdam trekt dit jaar weinig deelnemers.;Er zijn enkele aanmeldingen, maar het loopt nog niet echt storm hier.;storm;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Op de vuilstort beklaagt een medewerker zijn lange werkdagen.;De hardwerkende vuilnisman moet alweer om zes uur aan de slag morgen.;slag;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;In Groningen profiteren jongeren en ouderen van elkaars inzet.;De samenwerking is voordelig, want beide partijen plukken er de spelers van.;spelers;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;In de winter heeft Sanne haar eigen vader begraven.;Na jaren van ziekte ging de oude man uiteindelijk de muis uit.;muis;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Aan de bar vertelde Ben opnieuw een oude mop.;Met het maken van die grap trapte hij een open vogel in.;vogel;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Voor haar werk kocht de vrouw veel dure kleding.;De detective had wel door hoe de vork in de draak zat.;draak;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Op de boerderij aaiden de kinderen het pasgeboren kippetje.;Na drie weken broeden kwam er een kuiken uit het pak gekropen.;pak;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Op maandagochtend vertelde de directrice trots over haar familieweekend.;In Drenthe maakte het gezin een rondrit met paard en klant gisteren.;klant;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In Den Haag bespreekt de regering het reddeloze begrotingstekort.;Met een crisis als deze gaat de hele economie naar de haaien binnenkort.;haaien;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Ondanks veel protest krijgt de thuisploeg toch een penalty.;De uitgejoelde scheidsrechter komt voor zichzelf op en blijft op zijn kijkers staan.;kijkers;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In mei won Adriaan van Dis een belangrijke literatuurprijs.;En alweer schudt de schrijver moeiteloos een nieuw verhaal uit zijn mouw vanavond.;mouw;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Rond lunchtijd arriveerde Erben Wennemars in zijn oude traingshal.;Het schaatste heerlijk in Thialf op het ijs van de nieuwe wang vanmiddag.;wang;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Op het schoolplein lacht een jongen zijn klasgenootje uit.;Het meisje met de scheve tanden moet van de tandarts een beugel dragen.;beugel;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In het openluchtmuseum volgden de enthousiaste kinderen allerlei workshops.;In de houtzagerij werd uit een recht stuk hout een stevige plank gezaagd.;plank;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Bij de wereldkampioenschappen zwom Pieter op zijn maximale snelheid.;Om een toptijd neer te zetten moest de zwemmer alles uit de kast halen.;kast;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Bij het uitgaan zag Roy zichzelf als overbodig gezelschap.;Tegenover het zoenende stelletje voelde hij zichhet vijfde wiel aan de wagen gisteren.;wagen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;In het weekend heeft Jelmer zijn moeders verjaardag gevierd.;Doordat hij slecht tegen drank kon liep het hele feestje in de neef helaas.;neef;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Voor zijn dertigste verjaardag kreeg Gijs een leren ceintuur.;Na veel afvallen kon hijde gesp een gaatje verder in zijn riem doen.;riem;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Inge heeft vanavond een etentje in een restaurant gepland.;Na jaren daten via websites sloeg de vrouw eindelijk een man aan de reus gisteren.;reus;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Voor de bloemenwinkel stak een studente de straat over.;De vrouw die dacht dat de kust veilig was had het bij het verkeerde eind helaas.;eind;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Aan haar bureau helpt de docente Frans een scholier.;Toen de verhouding van de lerares met de leerling bekend werd keek iedereen haar met de nek aan.;nek;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Op haar rug tuurde Maartje naar de blauwe lucht.;Ze keek naar de vorken boven zich.;vorken;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Bij het kampvuur vertelde Jaap een anekdote vol onzin.;Dat rare verhaal is een broodje aap volgens mij.;aap;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Door de regen heen liep Steven naar de slager.;Er zat een gat in zijn laars ontdekte hij.;laars;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;De sportieve vakantiegangers maakten een lange fietstocht door Drenthe.;Tussen de weilanden lag een ondiepe sloot vol rommel.;sloot;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Voor alle congresbezoekers bestelt Maria standaard het luxe pakket.;Het brood wordt gebakken door de schoft volgens haar.;schoft;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Tijdens de quiz beantwoordt de deelnemer de bonusvraag goed.;De mens stamt af van de wal volgens Darwin.;wal;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In Nederland investeerden kunstschilders veel tijd in hun schilderijen.;Rembrandt schilderde niet zomaar uit de losse pols wat portretten.;pols;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Sarah heeft de reserveringen ruim tevoren in orde gemaakt.;Alles is geregeld en komt voor de bakker volgens haar.;bakker;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In de supermarkt kopen klanten vlees uit de fabriek.;De demonstranten zetten een grote actie op touw volgende week.;touw;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Op sommige dagen vertelde opa verhalen uit zijn jeugd.;Tijdens die periode moest men op een rondje bijten helaas.;rondje;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Door zijn ongehoorzame gedrag kreeg het jongetje vaak straf.;Bijna elke week werkte hij zichzelf in de nesten op school.;nesten;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Eén leerling behaalde in mei maar net zijn diploma.;De scholier haalde met de hakken over de lunch zijn tentamens.;lunch;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Thomas heeft een grote hap boerenkool in zijn mond.;Hij slikt en het voedsel glijdt door zijn keel naar beneden.;keel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Tussen de rotsen gebruiken de alpinisten twee soorten koorden.;De bergbeklimmers zitten aan elkaar vast met een lijk van nylon.;lijk;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In het hiernamaals ontvangt een engel de overleden mensen.;Na de dood gaan vrome gelovigen naar de basis van God.;basis;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;De jongen stalt zijn verzameling uit op de salontafel.;Het kleinste muntje dat waarde heeft is een cent van koper.;cent;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Vanaf het terras aanschouwen de vrouwen de passerende massa.;Veel mannen van middelbare leeftijd hebben een kale stad die glimt.;stad;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Het echtpaar zocht een koper voor hun oude huis.;Het plafond werd gestut met een stevige houten krul vorige maand.;krul;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In de randstad rijden de lijnbussen op duurzame biodiesel.;Rotterdam loopt wat betreft openbaar vervoer te hard van stapel met investeren.;stapel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Twee hulpkoks vervoeren de warme drankjes in een ketel.;De vrouw van de catering schenkt koffie uit de kan in kopjes.;kan;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Op de kaart wijst de aardrijkskundedocent verschillende gebieden aan.;Net als Salland en Twente is de Achterhoek een streek in Nederland.;streek;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;In het opvanghuis toonde de dakloze zijn incomplete gebit.;Voor in zijn mond miste de grijnzende zwerver een tand vanwege drugsgebruik.;tand;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Bij toeval herkent een serveerster één van de gasten.;De blonde acteur kijkt haar aan met zijn blauwe ogen wijd open.;ogen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Bij de commerciële omroep zoekt de redactie nieuwe verslaggevers.;Die journalist van het roddelblad zuigt de verhalen uit zijn paus volgens mij.;paus;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Achter de bouwmarkt parkeerde een man zijn kleine auto.;Na de zoveelste transactie liep de onvoorzichtige fraudeur tegen de flat vorige week.;flat;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;In de regel heeft de mens een kleine pink.;De dikste en kortste vinger van de hand is de duim volgens mij.;duim;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Wendy had de wanden in haar oude studentenkamer leeggehaald.;In haar nieuwe huishing ze eenschilderij aan de muur afgelopen donderdag.;muur;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Bij het afrekenen steunde de bejaarde op zijn rollator.;Meteen nadat de opa tabak had gekocht stopte hij zijn pijp en rookte.;pijp;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In Zuid-Amerika nemen veel reizigers deel aan indrukwekkende excursies.;In het woeste oerwoud klom de aap vliegensvlug in de boom naar boven.;boom;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In zijn atelier verplaatst de kunstenaar een oud beeldhouwwerk.;Op zijn kop draagt de stier een paar vervaarlijk uitziende gevels als wapens.;gevels;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In de herfst vieren de uitgeputte akkerbouwers hun winst.;De goede oogst haalt bij de boeren wat druk van de ketel dit jaar.;ketel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Gerards voorstel kreeg veel positieve reacties vanuit de klas.;Het idee viel bij de rest van de groep in goede reden deze keer.;reden;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Na de verhuizing heeft Marius meteen zijn adreswijziging doorgegeven.;Bij de gemeente stuurden ze hem van het kastje naar de vent afgelopen donderdag.;vent;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Tijdens de verbouwing zorgden gespecialiseerde vakmensen voor de verlichting.;Zonder veel moeite draaide de kundige electricien het peertje in de lamp vorige week.;lamp;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Om praktische redenen pakte de vader de kleuter op.;Aan het eind van de huilbui hoorde je nog een laatste snik van verdriet.;snik;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Sinds een jaar heeft Annemiek een vriendje in Frankrijk.;Overdag ruziën ze maar in de avond is alles weer koek en ei tussen hen.;ei;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Else had slechts twee jaar lessen gevolgd in Groningen.;Toen ze slaagde voor haar examen sprong ze een gat in de lucht van blijdschap.;lucht;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Op een kompas kan men de verschillende windrichtingen onderscheiden.;De zon komt op in het oosten en gaat onder in het westen in Nederland.;westen;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Bij euthanasie weten patiënten meestal geen andere uitweg meer.;Wanneer mensen doodgaan zien ze vaak een tunnel met licht aan het glas zegt men.;glas;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In de circustent wees een artiest Pim nadrukkelijk terecht.;De clown haalde hem uit het publiek en zette hem flink op zijn nummer vorige week.;nummer;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;In de kerk dragen mensen vaak kleding van vroeger.;Die vrouw in klederdracht uit Staphorst is echt nog iemand van de oude spreker lijkt mij.;spreker;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Bart krijgt vaak kaartjes van Lisa in zijn brievenbus.;Omdat hij haarleven heeft gered staat zij bij hem diep in het krijt voor altijd.;krijt;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Op haar fiets had Linda niet alleen een boodschappenkrat.;Op weg naar het ziekenhuis nam ze veel fruit mee in een rieten mand met hengsels.;mand;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Die man kan geen auto betalen van zijn pensioen.;In plaats van de recessie te bestrijden steekt het kabinet de kop in het type deze week.;type;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In Artis bestudeerde Sofie de hals van een dier.;De giraffe had weinig moeite om bij de groene blaadjes te komen met zijn lange cel en snuit.;cel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In grootmoeders tijd hadden leerlingen nog geen papieren schriftjes.;Tot in de jaren vijftig schreven kinderen op school nog met een griffel op een ram hun opstellen.;ram;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Met veel geduld stookte vader het vuur hoog op.;Hij deed nog een extra houtje in de kachel.;houtje;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;De vrouw sprak met een vriendin af in Scheveningen.;Aan de kust waaide de tong sterker dan elders.;tong;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Tijdens de barbecue wisselden de dorpsgenoten hun standpunten uit.;De meeste boeren verwijderen de kegels uit hun weiland.;kegels;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Door zijn slechte gedrag kreeg Steven vaak strafwerk mee.;Hij lapte alle regels aan zijn bed tijdens de les.;bed;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In kleine dorpen steunen weinig lokale politici Geert Wilders.;Hij scheert alle buitenlanders over één kam volgens veel mensen.;kam;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Op internet heeft Lisanne een stuk over zichzelf gelezen.;Ze speelde de sterren van de hemel op het concert.;hemel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Op zoek naar wijnglazen trekt Elise verschillende lades open.;Ze vindt ze uiteindelijk in de kast boven het aanrecht.;kast;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Op het podium bedankt de acteur zijn dierbare ouders.;Zijn familie ligt hem na aan het doel als enig kind.;doel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Vanuit de verte kon men de uitslaande vlammen zien.;De brandweer bluste met schuim het oplaaiende vuur in de schuur.;vuur;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In de zomer volgen veel avontuurlijke jongeren een duikcursus.;Diep in de zee zwemmen gevaarlijke meterslange tulpen met rijen tanden.;tulpen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In de natuurfilm vergelijkt de bioloog verschillende soorten zoogdieren.;Zwangere vrouwen dragen een kind in hun golf voor negen maanden.;golf;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In de zomervakantie maakte Karel een rondreis door België.;Bij Waterloo verloor Napoleon een zeer bekende bron in de geschiedenis.;bron;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Die crimineel doodde al vijf mannen op afgelegen plekken.;En weer maakt de moordenaar een slachtoffer van kant in een steegje.;kant;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Tijdens hoorcolleges beschrijft de docent nadelen van iedere onderzoekstechniek.;Elke methode heeft weer zijn eigen haken en heren volgens de professor.;heren;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Bij de hoorzitting verraadt de ondervraagde vrouw haar man.;In een interview klapt de getuige uit de zuster over de verdachte.;zuster;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Na de audities wees de jury één deelnemer af.;Klaas werd geselecteerd, maar Jos viel buiten de huid en bleef thuis.;huid;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In zijn kindertijd verstuikte Matthijs eens zijn beide enkels.;Tikkertje speelde het jongetje alleen voor spek en bonen vanwege zijn blessure.;bonen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Op de veiling koopt Maarten een schilderij van olieverf.;Door zijn depressie zat hij diep in de put de afgelopen maanden.;put;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;In verkiezingstijd reist het CDA het hele land rond.;De kandidaat doet ons zijn plannen uit de helmen vanaf het podium.;helmen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Tijdens de ouderavond bespreekt de juf haar leerling Elise.;Ze jaagt haar jonge broertje gemakkelijk op de bril volgens haar vader.;bril;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Volgens de bijbel hielden oude lappen pasgeboren baby's warm.;Maria baarde een zoon en wikkelde hem in doeken in de kribbe.;doeken;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Bij de friteuse verhitte het hete vet de handvaten.;De kok hield de pan vast bij de steel tijdens het bakken.;steel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;De blonde taxichauffeur stuurde zijn glimmende auto naar links.;Om het gebouw heen maakte de weg een bocht richting de parkeerplaats.;bocht;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Die kapper gebruikt voor zijn eigen kapsel geen borstel.;Hij krijgt zijn haar zo netjes met een rek van simpel plastic.;rek;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In alle haast was Herman zijn rode broodtrommel kwijtgeraakt.;De jongen deed zijn boterhammen in het plastic musje uit de la.;musje;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Op de markt verkocht de nieuwe groenteboer sappige watermeloenen.;Hij verkocht het aan de klant in een blok met plastic eromheen.;blok;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Voor vandaag voorspelde het weerbericht veel wind en regen.;Toen het ging waaien hees de matroos het wijf zo snel mogelijk.;wijf;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Tijdens dodenherdenking kon oma niet op de kleinkinderen passen.;Die avond hield de babysitter een oogje in het zeil bij de kinderen.;zeil;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In het casino verspilde de rijke man zijn loon.;De miljonair gooide altijd enorm veel geld over de balk in weinig tijd.;balk;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Op de interpagina verscheen een verslag over het weekoverleg.;De voorzitter deed ook een flinke duit in het zakje bij het debat.;zakje;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;De schoonmakers vonden een oud zendapparaat voor de kazerne.;Het gerucht hing men liever niet aan de grote klok in het leger.;klok;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In het journaal licht de nieuwslezer het regeringsplan uit.;De politici vliegen elkaar over de kwestie in de haren zo te zien.;haren;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Alle hapjes en drankjes serveerde Hans in de tuin.;Zijn familie stak de weduwnaar een hart onder de tent met vele bezoekjes.;tent;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Autoverzamelaars besteden vaak veel geld aan hun dure hobby.;Voor een mooie Porsche betaalt de liefhebber een hoge prijs in de winkel.;prijs;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Tegen lunchtijd had de druiventeler een fles Bordeaux geopend.;De Fransman nipte rustig van een lekker glas rode wijn in zijn tuin.;wijn;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Op woensdagochtend leegde de keukenhulp de pan met snert.;De kok maakte bouillon en vermicelli voor in de soep van de dag.;soep;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Sander kreeg altijd al buikpuin van chili con carne.;Zijn darmen speelden op na het eten van bruine veren bij het diner.;veren;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;De verkoopster stuurde de geretourneerde enkellaarsjes naar de reparateur.;De fabrikant monteerde een paar nieuwe zolen onder de leiders die waren teruggebracht.;leiders;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Door het regentekort veranderden de minerale bronnen in zand.;Om aan water te komen groef men een diepe rit in de grond.;rit;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Vanuit de tuin tuurde Maaike naar de strakblauwe hemel.;Boven haar vloog een enorme zwerm spreeuwen in de geest naar het zuiden.;geest;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Tijdens de biologieles bespreekt de leraar het tweede hoofdstuk.;Appels, peren en peultjes vallen allemaal in de categorie vruchten in de natuur.;vruchten;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Vanachter het raam observeerde de oma een dikke kerel.;De tuinman harkte met een schoffel in de natte aarde tussen de struiken.;aarde;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Het jongetje had de schat in het computerspelletje gevonden.;Om de kamer binnen te komen opende hij de deur met de klink.;deur;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;De kleuterjuf wijst een plaatje in een prentenboek aan.;De heks brouwt een giftig mengsel in een grote doorn op het vuur.;doorn;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Op Koningsdag organiseert de gemeente altijd een groot evenement.;Doordat de microfoon slecht was overstemden de instrumenten de pech op het concert.;pech;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Jasper gaf precies de juiste respons tijdens het oefendebat.;Met dat antwoord sloeg de leerling de spijker op zijn kop volgens de meester.;kop;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Tijdens de familiedag legde Chris de oude ruzie bij.;Met het opbiechten van al zijn daden maakte hij schoon schip met zijn verleden.;schip;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;De buren in die flat vinden de prijsverandering onaanvaardbaar.;Die schandalige verhoging van de huur kan niet door de hippie volgens de bewoners.;hippie;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;In de senaatszaal lichtte een promovendus zijn dissertatie toe.;De conclusie van het proefschrift was te kort door de zenuw volgens de commissie.;zenuw;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;De geoefende moordenaar doorboorde zijn doelwit op brute wijze.;Met het scherpe mes gaf hij het slachtoffer een dodelijke steek in de hals.;steek;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Onder zijn bureau ontdekte Tommy een rommelige berg exambundels.;Hij legde de boeken netjes op elkaar op een hoge ruiter van meters hoog.;ruiter;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In de jaren tachtig hadden klaslokalen geen digitale schermen.;De meester schreef op het bord met een wit stuk decor uit een pakje.;decor;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Tijdens zijn opleiding had Reiner veel praktische vaardigheden geleerd.;Hij gingvan boord en legde in de touwen een knoop uit de zeevaart.;knoop;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Ben bracht de vakantie door in zijn ouderlijk huis.;Hij stopte zijn opgevouwen kleren in een la van de thee op zijn kamer.;thee;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In het natuurgebied laat een vrouw haar poedel uit.;De hond zwemt moeiteloos van de ene naar de andere stem van het meer.;stem;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Tijdens de naderende kerstvakantie zal Dirk weinig telefoons verkopen.;Vanwege zijn drukke sociale leven staat zijnwerk op een laag pitje de komende tijd.;pitje;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Na lang nadenken pakt Jasmijn de lastige kwestie aan.;Ze wacht niet langer af en vat de koe bij de horens als een expert.;horens;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;In Afrika heeft Niger haar buurland Mali verpletterend verslagen.;Het grote leger met tanks hakte de vijand volledig in de tak in de woestijn.;tak;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;In tijden van ziekte verdient een ondernemer weinig geld.;Een dag niet werken betekent een dag geen brood op de fiets voor een zelfstandige.;fiets;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In de woonkamer bladert Vera de stapel folders door.;Bij aanbiedingen zit maar al te vaak een addertje onder het gras na de aankoop.;gras;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Die winkelier verkoopt veel verschillende werken in zijn boekhandel.;Het boek over de oorlog in Irak gooit olie op het spoor van bestaande discussies.;spoor;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Aan de universiteit doen veel jongeren een economische studie.;Op zoek naar plagiaat voelde de docent een student aan de foto over diens scriptie.;foto;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In de lente eet het vee lekkere verse sprieten.;De koe kijkt de boer aan en kauwt op het groene vlak uit het weiland.;vlak;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Door chemokuren is de patiënt zijn weelderige kapsel verloren.;Op het hoofd van de man groeien nog maar een paar kippen zo te zien.;kippen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Na de bijeenkomst betrad een lange man de zaal.;De journalist was nieuwsgierig en vroeg de minister het hemd van het lijf over de kwestie.;lijf;;;;;;;;;;;;;;;;;;;;
